library,operation,iter,microseconds
mlkem-native,keygen,772,17.2290
mlkem-native,keygen,773,16.6230
mlkem-native,keygen,774,15.9480
mlkem-native,keygen,775,16.0540
mlkem-native,keygen,776,15.7830
mlkem-native,keygen,777,16.0900
mlkem-native,keygen,778,84.9240
mlkem-native,keygen,779,17.7810
mlkem-native,keygen,780,16.1190
mlkem-native,keygen,781,15.8350
mlkem-native,keygen,782,15.8790
mlkem-native,keygen,783,15.9460
mlkem-native,keygen,784,15.8980
mlkem-native,keygen,785,15.8190
mlkem-native,keygen,786,16.1210
mlkem-native,keygen,787,15.8080
mlkem-native,keygen,788,17.0610
mlkem-native,keygen,789,17.0490
mlkem-native,keygen,790,15.9720
mlkem-native,keygen,791,15.8930
mlkem-native,keygen,792,75.7970
mlkem-native,keygen,793,16.2620
mlkem-native,keygen,794,15.7880
mlkem-native,keygen,795,16.3620
mlkem-native,keygen,796,17.3050
mlkem-native,keygen,797,16.8950
mlkem-native,keygen,798,16.1720
mlkem-native,keygen,799,15.9990
mlkem-native,keygen,800,16.0500
mlkem-native,keygen,801,16.9070
mlkem-native,keygen,802,15.7140
mlkem-native,keygen,803,15.9420
mlkem-native,keygen,804,15.6120
mlkem-native,keygen,805,17.0360
mlkem-native,keygen,806,15.9170
mlkem-native,keygen,807,15.9820
mlkem-native,keygen,808,16.0400
mlkem-native,keygen,809,15.9740
mlkem-native,keygen,810,15.7990
mlkem-native,keygen,811,16.1170
mlkem-native,keygen,812,15.6580
mlkem-native,keygen,813,15.9140
mlkem-native,keygen,814,16.0980
mlkem-native,keygen,815,15.7180
mlkem-native,keygen,816,15.8960
mlkem-native,keygen,817,15.8070
mlkem-native,keygen,818,15.8800
mlkem-native,keygen,819,15.9670
mlkem-native,keygen,820,15.5840
mlkem-native,keygen,821,16.0010
mlkem-native,keygen,822,16.1100
mlkem-native,keygen,823,23.5220
mlkem-native,keygen,824,118.8580
mlkem-native,keygen,825,17.3410
mlkem-native,keygen,826,16.3660
mlkem-native,keygen,827,16.0050
mlkem-native,keygen,828,15.9380
mlkem-native,keygen,829,16.0320
mlkem-native,keygen,830,16.0840
mlkem-native,keygen,831,15.9910
mlkem-native,keygen,832,15.6230
mlkem-native,keygen,833,15.8680
mlkem-native,keygen,834,15.8130
mlkem-native,keygen,835,15.8360
mlkem-native,keygen,836,15.8240
mlkem-native,keygen,837,15.9120
mlkem-native,keygen,838,16.3540
mlkem-native,keygen,839,15.9200
mlkem-native,keygen,840,15.9330
mlkem-native,keygen,841,15.8230
mlkem-native,keygen,842,16.0890
mlkem-native,keygen,843,15.8410
mlkem-native,keygen,844,15.7160
mlkem-native,keygen,845,15.9880
mlkem-native,keygen,846,15.9100
mlkem-native,keygen,847,15.8910
mlkem-native,keygen,848,15.9360
mlkem-native,keygen,849,17.1310
mlkem-native,keygen,850,16.7270
mlkem-native,keygen,851,15.6890
mlkem-native,keygen,852,15.5030
mlkem-native,keygen,853,15.6100
mlkem-native,keygen,854,15.4250
mlkem-native,keygen,855,17.0710
mlkem-native,keygen,856,15.9390
mlkem-native,keygen,857,16.2930
mlkem-native,keygen,858,18.5910
mlkem-native,keygen,859,16.7130
mlkem-native,keygen,860,15.9540
mlkem-native,keygen,861,16.3010
mlkem-native,keygen,862,16.6870
mlkem-native,keygen,863,15.7510
mlkem-native,keygen,864,15.8010
mlkem-native,keygen,865,15.8510
mlkem-native,keygen,866,15.8190
mlkem-native,keygen,867,16.2950
mlkem-native,keygen,868,18.8780
mlkem-native,keygen,869,16.8440
mlkem-native,keygen,870,15.9500
mlkem-native,keygen,871,16.0420
mlkem-native,keygen,872,15.9640
mlkem-native,keygen,873,16.0850
mlkem-native,keygen,874,15.9150
mlkem-native,keygen,875,16.0450
mlkem-native,keygen,876,15.9360
mlkem-native,keygen,877,16.2730
mlkem-native,keygen,878,17.2160
mlkem-native,keygen,879,15.9790
mlkem-native,keygen,880,15.8770
mlkem-native,keygen,881,16.0220
mlkem-native,keygen,882,15.9840
mlkem-native,keygen,883,16.0170
mlkem-native,keygen,884,15.7890
mlkem-native,keygen,885,15.8350
mlkem-native,keygen,886,15.8780
mlkem-native,keygen,887,16.9030
mlkem-native,keygen,888,16.1330
mlkem-native,keygen,889,15.9630
mlkem-native,keygen,890,15.9520
mlkem-native,keygen,891,15.7630
mlkem-native,keygen,892,15.8010
mlkem-native,keygen,893,15.9350
mlkem-native,keygen,894,16.1620
mlkem-native,keygen,895,18.2030
mlkem-native,keygen,896,16.1070
mlkem-native,keygen,897,17.2560
mlkem-native,keygen,898,17.1410
mlkem-native,keygen,899,17.0850
mlkem-native,keygen,900,15.9250
mlkem-native,keygen,901,104.1990
mlkem-native,keygen,902,17.0710
mlkem-native,keygen,903,16.7560
mlkem-native,keygen,904,16.8390
mlkem-native,keygen,905,16.7820
mlkem-native,keygen,906,16.4750
mlkem-native,keygen,907,15.9770
mlkem-native,keygen,908,16.8180
mlkem-native,keygen,909,15.7400
mlkem-native,keygen,910,15.7020
mlkem-native,keygen,911,15.8490
mlkem-native,keygen,912,15.7130
mlkem-native,keygen,913,15.8710
mlkem-native,keygen,914,16.1000
mlkem-native,keygen,915,15.9490
mlkem-native,keygen,916,15.7600
mlkem-native,keygen,917,16.1270
mlkem-native,keygen,918,21.7040
mlkem-native,keygen,919,17.1220
mlkem-native,keygen,920,16.8100
mlkem-native,keygen,921,16.0380
mlkem-native,keygen,922,15.9040
mlkem-native,keygen,923,15.8510
mlkem-native,keygen,924,15.9260
mlkem-native,keygen,925,15.9150
mlkem-native,keygen,926,16.1420
mlkem-native,keygen,927,15.8550
mlkem-native,keygen,928,15.9230
mlkem-native,keygen,929,16.1220
mlkem-native,keygen,930,16.0950
mlkem-native,keygen,931,16.0260
mlkem-native,keygen,932,15.8840
mlkem-native,keygen,933,15.9650
mlkem-native,keygen,934,15.7920
mlkem-native,keygen,935,15.8850
mlkem-native,keygen,936,16.8810
mlkem-native,keygen,937,15.8930
mlkem-native,keygen,938,15.5690
mlkem-native,keygen,939,15.7870
mlkem-native,keygen,940,15.7860
mlkem-native,keygen,941,15.9500
mlkem-native,keygen,942,15.9210
mlkem-native,keygen,943,16.8330
mlkem-native,keygen,944,15.7310
mlkem-native,keygen,945,15.7500
mlkem-native,keygen,946,15.5830
mlkem-native,keygen,947,15.9240
mlkem-native,keygen,948,15.7710
mlkem-native,keygen,949,15.6050
mlkem-native,keygen,950,15.8680
mlkem-native,keygen,951,15.7860
mlkem-native,keygen,952,15.9190
mlkem-native,keygen,953,15.9550
mlkem-native,keygen,954,15.8800
mlkem-native,keygen,955,15.8400
mlkem-native,keygen,956,15.8340
mlkem-native,keygen,957,15.9360
mlkem-native,keygen,958,15.5970
mlkem-native,keygen,959,15.9280
mlkem-native,keygen,960,15.9520
mlkem-native,keygen,961,15.8420
mlkem-native,keygen,962,15.8490
mlkem-native,keygen,963,16.0450
mlkem-native,keygen,964,15.9390
mlkem-native,keygen,965,15.6240
mlkem-native,keygen,966,15.8300
mlkem-native,keygen,967,15.7300
mlkem-native,keygen,968,16.1680
mlkem-native,keygen,969,15.8150
mlkem-native,keygen,970,16.1980
mlkem-native,keygen,971,16.1540
mlkem-native,keygen,972,15.9210
mlkem-native,keygen,973,15.9390
mlkem-native,keygen,974,15.6610
mlkem-native,keygen,975,17.1290
mlkem-native,keygen,976,16.0470
mlkem-native,keygen,977,15.9790
mlkem-native,keygen,978,16.0090
mlkem-native,keygen,979,16.1750
mlkem-native,keygen,980,17.1750
mlkem-native,keygen,981,15.9360
mlkem-native,keygen,982,15.8240
mlkem-native,keygen,983,15.6700
mlkem-native,keygen,984,15.8540
mlkem-native,keygen,985,15.9470
mlkem-native,keygen,986,17.3560
mlkem-native,keygen,987,17.0270
mlkem-native,keygen,988,16.3880
mlkem-native,keygen,989,15.9170
mlkem-native,keygen,990,16.1040
mlkem-native,keygen,991,17.0750
mlkem-native,keygen,992,17.3190
mlkem-native,keygen,993,15.9250
mlkem-native,keygen,994,15.9730
mlkem-native,keygen,995,16.2490
mlkem-native,keygen,996,15.8820
mlkem-native,keygen,997,15.8660
mlkem-native,keygen,998,15.7660
mlkem-native,keygen,999,15.9350
mlkem-native,keygen,1000,16.0920
mlkem-native,keygen,1001,15.6420
mlkem-native,keygen,1002,16.0140
mlkem-native,keygen,1003,15.9540
mlkem-native,keygen,1004,15.8320
mlkem-native,keygen,1005,15.8780
mlkem-native,keygen,1006,16.8260
mlkem-native,keygen,1007,16.8680
mlkem-native,keygen,1008,16.9920
mlkem-native,keygen,1009,16.6800
mlkem-native,keygen,1010,15.6960
mlkem-native,keygen,1011,15.6020
mlkem-native,keygen,1012,15.4980
mlkem-native,keygen,1013,15.4670
mlkem-native,keygen,1014,15.7580
mlkem-native,keygen,1015,16.7420
mlkem-native,keygen,1016,16.5820
mlkem-native,keygen,1017,15.6060
mlkem-native,keygen,1018,15.4950
mlkem-native,keygen,1019,15.5680
mlkem-native,keygen,1020,15.5530
mlkem-native,keygen,1021,15.7220
mlkem-native,keygen,1022,15.5850
mlkem-native,keygen,1023,15.9000
mlkem-native,keygen,1024,15.6960
mlkem-native,keygen,1025,15.7030
mlkem-native,keygen,1026,22.7690
mlkem-native,keygen,1027,16.7360
mlkem-native,keygen,1028,16.3140
mlkem-native,keygen,1029,16.3060
mlkem-native,keygen,1030,16.6440
mlkem-native,keygen,1031,16.3080
mlkem-native,keygen,1032,17.5850
mlkem-native,keygen,1033,16.3510
mlkem-native,keygen,1034,16.0560
mlkem-native,keygen,1035,16.2410
mlkem-native,keygen,1036,16.3620
mlkem-native,keygen,1037,16.4570
mlkem-native,keygen,1038,16.4310
mlkem-native,keygen,1039,16.4250
mlkem-native,keygen,1040,16.3030
mlkem-native,keygen,1041,16.1190
mlkem-native,keygen,1042,16.6560
mlkem-native,keygen,1043,16.3450
mlkem-native,keygen,1044,16.3410
mlkem-native,keygen,1045,16.4720
mlkem-native,keygen,1046,16.3550
mlkem-native,keygen,1047,16.3810
mlkem-native,keygen,1048,16.4450
mlkem-native,keygen,1049,16.0930
mlkem-native,keygen,1050,15.8600
mlkem-native,keygen,1051,15.4860
mlkem-native,keygen,1052,15.4460
mlkem-native,keygen,1053,15.6450
mlkem-native,keygen,1054,15.6290
mlkem-native,keygen,1055,15.9920
mlkem-native,keygen,1056,16.0350
mlkem-native,keygen,1057,15.9790
mlkem-native,keygen,1058,15.7800
mlkem-native,keygen,1059,16.0800
mlkem-native,keygen,1060,15.8650
mlkem-native,keygen,1061,16.0120
mlkem-native,keygen,1062,15.5450
mlkem-native,keygen,1063,16.2080
mlkem-native,keygen,1064,17.5530
mlkem-native,keygen,1065,17.1910
mlkem-native,keygen,1066,17.7270
mlkem-native,keygen,1067,15.7730
mlkem-native,keygen,1068,16.4870
mlkem-native,keygen,1069,15.5210
mlkem-native,keygen,1070,15.7110
mlkem-native,keygen,1071,15.5730
mlkem-native,keygen,1072,15.7370
mlkem-native,keygen,1073,15.5490
mlkem-native,keygen,1074,15.6360
mlkem-native,keygen,1075,15.3760
mlkem-native,keygen,1076,15.6810
mlkem-native,keygen,1077,15.5400
mlkem-native,keygen,1078,15.5940
mlkem-native,keygen,1079,15.5500
mlkem-native,keygen,1080,15.6390
mlkem-native,keygen,1081,16.5360
mlkem-native,keygen,1082,15.5150
mlkem-native,keygen,1083,15.9340
mlkem-native,keygen,1084,17.0210
mlkem-native,keygen,1085,16.5980
mlkem-native,keygen,1086,15.6710
mlkem-native,keygen,1087,16.5790
mlkem-native,keygen,1088,15.4340
mlkem-native,keygen,1089,15.4540
mlkem-native,keygen,1090,15.7060
mlkem-native,keygen,1091,15.4180
mlkem-native,keygen,1092,15.6870
mlkem-native,keygen,1093,15.6550
mlkem-native,keygen,1094,15.4970
mlkem-native,keygen,1095,15.4660
mlkem-native,keygen,1096,15.5080
mlkem-native,keygen,1097,15.5150
mlkem-native,keygen,1098,15.6020
mlkem-native,keygen,1099,16.7280
mlkem-native,keygen,1100,15.7190
mlkem-native,keygen,1101,15.6370
mlkem-native,keygen,1102,15.8490
mlkem-native,keygen,1103,16.8830
mlkem-native,keygen,1104,16.8180
mlkem-native,keygen,1105,16.9220
mlkem-native,keygen,1106,16.9540
mlkem-native,keygen,1107,16.6480
mlkem-native,keygen,1108,15.7600
mlkem-native,keygen,1109,15.5530
mlkem-native,keygen,1110,15.5030
mlkem-native,keygen,1111,15.3780
mlkem-native,keygen,1112,15.4340
mlkem-native,keygen,1113,15.4990
mlkem-native,keygen,1114,15.7660
mlkem-native,keygen,1115,75.6310
mlkem-native,keygen,1116,17.3900
mlkem-native,keygen,1117,15.9790
mlkem-native,keygen,1118,16.0330
mlkem-native,keygen,1119,15.9760
mlkem-native,keygen,1120,15.8460
mlkem-native,keygen,1121,15.9290
mlkem-native,keygen,1122,15.7750
mlkem-native,keygen,1123,15.9720
mlkem-native,keygen,1124,334.3210
mlkem-native,keygen,1125,16.7130
mlkem-native,keygen,1126,16.5360
mlkem-native,keygen,1127,16.4010
mlkem-native,keygen,1128,16.2310
mlkem-native,keygen,1129,16.1670
mlkem-native,keygen,1130,16.2200
mlkem-native,keygen,1131,15.8900
mlkem-native,keygen,1132,16.7780
mlkem-native,keygen,1133,15.9030
mlkem-native,keygen,1134,15.5490
mlkem-native,keygen,1135,15.6950
mlkem-native,keygen,1136,15.4920
mlkem-native,keygen,1137,15.6090
mlkem-native,keygen,1138,15.6400
mlkem-native,keygen,1139,15.6100
mlkem-native,keygen,1140,15.5580
mlkem-native,keygen,1141,15.8000
mlkem-native,keygen,1142,15.8010
mlkem-native,keygen,1143,15.7030
mlkem-native,keygen,1144,15.3920
mlkem-native,keygen,1145,15.4510
mlkem-native,keygen,1146,15.7390
mlkem-native,keygen,1147,15.9660
mlkem-native,keygen,1148,16.0780
mlkem-native,keygen,1149,15.9740
mlkem-native,keygen,1150,16.1130
mlkem-native,keygen,1151,15.9750
mlkem-native,keygen,1152,15.6670
mlkem-native,keygen,1153,15.9400
mlkem-native,keygen,1154,15.8110
mlkem-native,keygen,1155,15.9580
mlkem-native,keygen,1156,15.8210
mlkem-native,keygen,1157,16.0270
mlkem-native,keygen,1158,17.1720
mlkem-native,keygen,1159,16.1710
mlkem-native,keygen,1160,15.7820
mlkem-native,keygen,1161,15.8100
mlkem-native,keygen,1162,16.0730
mlkem-native,keygen,1163,16.8660
mlkem-native,keygen,1164,15.7730
mlkem-native,keygen,1165,15.4790
mlkem-native,keygen,1166,15.6410
mlkem-native,keygen,1167,15.5650
mlkem-native,keygen,1168,15.7550
mlkem-native,keygen,1169,15.6460
mlkem-native,keygen,1170,15.6580
mlkem-native,keygen,1171,15.3240
mlkem-native,keygen,1172,15.4910
mlkem-native,keygen,1173,15.7120
mlkem-native,keygen,1174,15.4870
mlkem-native,keygen,1175,15.6450
mlkem-native,keygen,1176,15.6800
mlkem-native,keygen,1177,15.4850
mlkem-native,keygen,1178,15.7500
mlkem-native,keygen,1179,15.4410
mlkem-native,keygen,1180,15.5950
mlkem-native,keygen,1181,15.7840
mlkem-native,keygen,1182,15.5060
mlkem-native,keygen,1183,15.4170
mlkem-native,keygen,1184,16.8060
mlkem-native,keygen,1185,15.3800
mlkem-native,keygen,1186,15.5370
mlkem-native,keygen,1187,15.5430
mlkem-native,keygen,1188,15.6490
mlkem-native,keygen,1189,15.5710
mlkem-native,keygen,1190,16.6730
mlkem-native,keygen,1191,15.7650
mlkem-native,keygen,1192,16.7770
mlkem-native,keygen,1193,15.5650
mlkem-native,keygen,1194,15.6150
mlkem-native,keygen,1195,15.4040
mlkem-native,keygen,1196,15.5410
mlkem-native,keygen,1197,15.7860
mlkem-native,keygen,1198,16.8000
mlkem-native,keygen,1199,16.4440
mlkem-native,keygen,1200,15.2300
mlkem-native,keygen,1201,15.7300
mlkem-native,keygen,1202,15.6980
mlkem-native,keygen,1203,15.6190
mlkem-native,keygen,1204,15.9510
mlkem-native,keygen,1205,16.8020
mlkem-native,keygen,1206,16.7600
mlkem-native,keygen,1207,16.9510
mlkem-native,keygen,1208,17.1670
mlkem-native,keygen,1209,17.0550
mlkem-native,keygen,1210,16.7830
mlkem-native,keygen,1211,16.0440
mlkem-native,keygen,1212,15.8520
mlkem-native,keygen,1213,15.8170
mlkem-native,keygen,1214,16.0300
mlkem-native,keygen,1215,15.7590
mlkem-native,keygen,1216,15.8230
mlkem-native,keygen,1217,16.1140
mlkem-native,keygen,1218,16.8610
mlkem-native,keygen,1219,16.3390
mlkem-native,keygen,1220,16.8190
mlkem-native,keygen,1221,15.6460
mlkem-native,keygen,1222,15.7800
mlkem-native,keygen,1223,15.8940
mlkem-native,keygen,1224,16.1230
mlkem-native,keygen,1225,15.7660
mlkem-native,keygen,1226,16.6410
mlkem-native,keygen,1227,15.5620
mlkem-native,keygen,1228,15.5770
mlkem-native,keygen,1229,15.7720
mlkem-native,keygen,1230,30.3230
mlkem-native,keygen,1231,16.8320
mlkem-native,keygen,1232,16.9800
mlkem-native,keygen,1233,15.6270
mlkem-native,keygen,1234,15.6270
mlkem-native,keygen,1235,15.5300
mlkem-native,keygen,1236,15.5410
mlkem-native,keygen,1237,15.5000
mlkem-native,keygen,1238,16.8760
mlkem-native,keygen,1239,15.6920
mlkem-native,keygen,1240,15.6020
mlkem-native,keygen,1241,15.4800
mlkem-native,keygen,1242,15.6040
mlkem-native,keygen,1243,15.6580
mlkem-native,keygen,1244,15.3070
mlkem-native,keygen,1245,15.7970
mlkem-native,keygen,1246,15.7260
mlkem-native,keygen,1247,15.5920
mlkem-native,keygen,1248,15.8170
mlkem-native,keygen,1249,17.0770
mlkem-native,keygen,1250,16.1610
mlkem-native,keygen,1251,16.6270
mlkem-native,keygen,1252,15.8010
mlkem-native,keygen,1253,15.4560
mlkem-native,keygen,1254,15.4810
mlkem-native,keygen,1255,15.4660
mlkem-native,keygen,1256,15.2970
mlkem-native,keygen,1257,15.3650
mlkem-native,keygen,1258,15.6140
mlkem-native,keygen,1259,15.6750
mlkem-native,keygen,1260,16.0000
mlkem-native,keygen,1261,17.0850
mlkem-native,keygen,1262,16.8860
mlkem-native,keygen,1263,17.0540
mlkem-native,keygen,1264,15.6200
mlkem-native,keygen,1265,15.6990
mlkem-native,keygen,1266,15.5820
mlkem-native,keygen,1267,15.6110
mlkem-native,keygen,1268,15.7910
mlkem-native,keygen,1269,15.8380
mlkem-native,keygen,1270,15.8960
mlkem-native,keygen,1271,15.7150
mlkem-native,keygen,1272,15.8580
mlkem-native,keygen,1273,15.9860
mlkem-native,keygen,1274,15.9560
mlkem-native,keygen,1275,15.8080
mlkem-native,keygen,1276,16.1280
mlkem-native,keygen,1277,15.8450
mlkem-native,keygen,1278,16.4380
mlkem-native,keygen,1279,16.9680
mlkem-native,keygen,1280,15.9150
mlkem-native,keygen,1281,16.7790
mlkem-native,keygen,1282,15.8600
mlkem-native,keygen,1283,17.2510
mlkem-native,keygen,1284,17.2440
mlkem-native,keygen,1285,17.1900
mlkem-native,keygen,1286,17.2290
mlkem-native,keygen,1287,16.9720
mlkem-native,keygen,1288,15.9320
mlkem-native,keygen,1289,15.9490
mlkem-native,keygen,1290,15.8920
mlkem-native,keygen,1291,15.6670
mlkem-native,keygen,1292,15.9190
mlkem-native,keygen,1293,16.0540
mlkem-native,keygen,1294,15.8580
mlkem-native,keygen,1295,15.8900
mlkem-native,keygen,1296,16.0540
mlkem-native,keygen,1297,15.8680
mlkem-native,keygen,1298,15.6840
mlkem-native,keygen,1299,15.9120
mlkem-native,keygen,1300,15.8040
mlkem-native,keygen,1301,15.9830
mlkem-native,keygen,1302,16.1960
mlkem-native,keygen,1303,17.1180
mlkem-native,keygen,1304,17.2040
mlkem-native,keygen,1305,17.2740
mlkem-native,keygen,1306,17.1710
mlkem-native,keygen,1307,16.8110
mlkem-native,keygen,1308,15.9190
mlkem-native,keygen,1309,15.7000
mlkem-native,keygen,1310,15.9010
mlkem-native,keygen,1311,15.8770
mlkem-native,keygen,1312,15.8850
mlkem-native,keygen,1313,15.8300
mlkem-native,keygen,1314,15.7670
mlkem-native,keygen,1315,16.1620
mlkem-native,keygen,1316,15.7610
mlkem-native,keygen,1317,16.9240
mlkem-native,keygen,1318,15.4930
mlkem-native,keygen,1319,15.7750
mlkem-native,keygen,1320,15.5790
mlkem-native,keygen,1321,16.8290
mlkem-native,keygen,1322,16.7360
mlkem-native,keygen,1323,15.9080
mlkem-native,keygen,1324,15.5160
mlkem-native,keygen,1325,15.5550
mlkem-native,keygen,1326,15.1890
mlkem-native,keygen,1327,15.5610
mlkem-native,keygen,1328,15.5860
mlkem-native,keygen,1329,15.7180
mlkem-native,keygen,1330,15.5180
mlkem-native,keygen,1331,15.4560
mlkem-native,keygen,1332,15.5230
mlkem-native,keygen,1333,15.6510
mlkem-native,keygen,1334,16.5130
mlkem-native,keygen,1335,15.7050
mlkem-native,keygen,1336,15.3250
mlkem-native,keygen,1337,15.5020
mlkem-native,keygen,1338,15.4880
mlkem-native,keygen,1339,15.4250
mlkem-native,keygen,1340,15.5020
mlkem-native,keygen,1341,15.8020
mlkem-native,keygen,1342,17.1700
mlkem-native,keygen,1343,16.7550
mlkem-native,keygen,1344,16.8210
mlkem-native,keygen,1345,16.7990
mlkem-native,keygen,1346,16.8510
mlkem-native,keygen,1347,16.2640
mlkem-native,keygen,1348,15.6640
mlkem-native,keygen,1349,15.4640
mlkem-native,keygen,1350,15.4220
mlkem-native,keygen,1351,15.7120
mlkem-native,keygen,1352,17.4320
mlkem-native,keygen,1353,17.5270
mlkem-native,keygen,1354,24.2850
mlkem-native,keygen,1355,17.3100
mlkem-native,keygen,1356,17.0410
mlkem-native,keygen,1357,15.7620
mlkem-native,keygen,1358,16.2440
mlkem-native,keygen,1359,15.8770
mlkem-native,keygen,1360,15.9000
mlkem-native,keygen,1361,15.8400
mlkem-native,keygen,1362,15.9590
mlkem-native,keygen,1363,15.9320
mlkem-native,keygen,1364,16.0190
mlkem-native,keygen,1365,15.9250
mlkem-native,keygen,1366,16.0560
mlkem-native,keygen,1367,16.0480
mlkem-native,keygen,1368,15.9850
mlkem-native,keygen,1369,15.9710
mlkem-native,keygen,1370,15.8270
mlkem-native,keygen,1371,16.1220
mlkem-native,keygen,1372,15.9710
mlkem-native,keygen,1373,16.0200
mlkem-native,keygen,1374,15.8970
mlkem-native,keygen,1375,16.0320
mlkem-native,keygen,1376,16.0070
mlkem-native,keygen,1377,16.0140
mlkem-native,keygen,1378,15.9530
mlkem-native,keygen,1379,15.9880
mlkem-native,keygen,1380,15.8920
mlkem-native,keygen,1381,98.5950
mlkem-native,keygen,1382,17.2590
mlkem-native,keygen,1383,17.3270
mlkem-native,keygen,1384,17.3650
mlkem-native,keygen,1385,15.9720
mlkem-native,keygen,1386,15.8360
mlkem-native,keygen,1387,15.6900
mlkem-native,keygen,1388,15.8490
mlkem-native,keygen,1389,15.9620
mlkem-native,keygen,1390,15.6690
mlkem-native,keygen,1391,16.0380
mlkem-native,keygen,1392,15.8780
mlkem-native,keygen,1393,16.1810
mlkem-native,keygen,1394,15.8650
mlkem-native,keygen,1395,16.2250
mlkem-native,keygen,1396,15.9520
mlkem-native,keygen,1397,16.0580
mlkem-native,keygen,1398,16.1050
mlkem-native,keygen,1399,15.8380
mlkem-native,keygen,1400,15.8580
mlkem-native,keygen,1401,16.2420
mlkem-native,keygen,1402,15.7650
mlkem-native,keygen,1403,15.8300
mlkem-native,keygen,1404,15.9140
mlkem-native,keygen,1405,16.0380
mlkem-native,keygen,1406,16.0570
mlkem-native,keygen,1407,16.1450
mlkem-native,keygen,1408,16.0490
mlkem-native,keygen,1409,15.9690
mlkem-native,keygen,1410,15.9330
mlkem-native,keygen,1411,15.9330
mlkem-native,keygen,1412,15.7110
mlkem-native,keygen,1413,15.8250
mlkem-native,keygen,1414,15.8300
mlkem-native,keygen,1415,15.8540
mlkem-native,keygen,1416,15.6680
mlkem-native,keygen,1417,15.7420
mlkem-native,keygen,1418,15.9930
mlkem-native,keygen,1419,15.9380
mlkem-native,keygen,1420,15.7380
mlkem-native,keygen,1421,15.8790
mlkem-native,keygen,1422,15.8130
mlkem-native,keygen,1423,16.0100
mlkem-native,keygen,1424,16.0760
mlkem-native,keygen,1425,17.0540
mlkem-native,keygen,1426,16.1020
mlkem-native,keygen,1427,15.8520
mlkem-native,keygen,1428,15.7040
mlkem-native,keygen,1429,15.8510
mlkem-native,keygen,1430,15.8410
mlkem-native,keygen,1431,15.6130
mlkem-native,keygen,1432,15.8520
mlkem-native,keygen,1433,15.8490
mlkem-native,keygen,1434,15.7340
mlkem-native,keygen,1435,15.8520
mlkem-native,keygen,1436,16.7860
mlkem-native,keygen,1437,15.6440
mlkem-native,keygen,1438,15.3820
mlkem-native,keygen,1439,15.7140
mlkem-native,keygen,1440,16.6830
mlkem-native,keygen,1441,15.6850
mlkem-native,keygen,1442,15.6530
mlkem-native,keygen,1443,15.7140
mlkem-native,keygen,1444,16.6480
mlkem-native,keygen,1445,15.8200
mlkem-native,keygen,1446,15.5190
mlkem-native,keygen,1447,15.7050
mlkem-native,keygen,1448,15.5170
mlkem-native,keygen,1449,15.5540
mlkem-native,keygen,1450,15.8570
mlkem-native,keygen,1451,15.5930
mlkem-native,keygen,1452,15.7660
mlkem-native,keygen,1453,15.4250
mlkem-native,keygen,1454,15.5910
mlkem-native,keygen,1455,15.6990
mlkem-native,keygen,1456,15.7240
mlkem-native,keygen,1457,23.2580
mlkem-native,keygen,1458,16.5600
mlkem-native,keygen,1459,16.3370
mlkem-native,keygen,1460,16.3840
mlkem-native,keygen,1461,16.6070
mlkem-native,keygen,1462,16.6460
mlkem-native,keygen,1463,16.4100
mlkem-native,keygen,1464,16.2930
mlkem-native,keygen,1465,16.5960
mlkem-native,keygen,1466,16.3760
mlkem-native,keygen,1467,16.5220
mlkem-native,keygen,1468,16.1160
mlkem-native,keygen,1469,16.2770
mlkem-native,keygen,1470,16.2790
mlkem-native,keygen,1471,16.4570
mlkem-native,keygen,1472,16.1210
mlkem-native,keygen,1473,15.6240
mlkem-native,keygen,1474,15.6760
mlkem-native,keygen,1475,15.6130
mlkem-native,keygen,1476,15.3080
mlkem-native,keygen,1477,15.7750
mlkem-native,keygen,1478,15.7560
mlkem-native,keygen,1479,15.9150
mlkem-native,keygen,1480,15.8180
mlkem-native,keygen,1481,16.1660
mlkem-native,keygen,1482,15.7660
mlkem-native,keygen,1483,15.9990
mlkem-native,keygen,1484,15.9530
mlkem-native,keygen,1485,17.2110
mlkem-native,keygen,1486,15.8160
mlkem-native,keygen,1487,15.9790
mlkem-native,keygen,1488,15.9770
mlkem-native,keygen,1489,16.2480
mlkem-native,keygen,1490,17.1770
mlkem-native,keygen,1491,16.1350
mlkem-native,keygen,1492,15.8140
mlkem-native,keygen,1493,15.8040
mlkem-native,keygen,1494,16.0590
mlkem-native,keygen,1495,15.9790
mlkem-native,keygen,1496,16.0970
mlkem-native,keygen,1497,16.0240
mlkem-native,keygen,1498,15.7500
mlkem-native,keygen,1499,15.9250
mlkem-native,keygen,1500,15.9580
mlkem-native,keygen,1501,15.8390
mlkem-native,keygen,1502,16.6110
mlkem-native,keygen,1503,15.4940
mlkem-native,keygen,1504,15.9270
mlkem-native,keygen,1505,16.8640
mlkem-native,keygen,1506,16.9160
mlkem-native,keygen,1507,16.6940
mlkem-native,keygen,1508,15.6340
mlkem-native,keygen,1509,15.5060
mlkem-native,keygen,1510,15.5530
mlkem-native,keygen,1511,16.8320
mlkem-native,keygen,1512,15.6020
mlkem-native,keygen,1513,15.6360
mlkem-native,keygen,1514,15.8130
mlkem-native,keygen,1515,15.4350
mlkem-native,keygen,1516,15.8600
mlkem-native,keygen,1517,15.5640
mlkem-native,keygen,1518,15.6000
mlkem-native,keygen,1519,15.5740
